latitude,longitude,acq_date,acq_time,satellite,instrument,frp,daynight,confidence,datetime_utc,datetime_local,local_date,local_time,geometry,county
40.4288,-121.0584,2021-08-08,912,Aqua,MODIS,204.3,N,97,2021-08-08 09:12:00+00:00,2021-08-08 02:12:00-07:00,2021-08-08,02:12:00,POINT (-121.0584 40.4288),Lassen
40.2429,-120.7575,2021-08-08,912,Aqua,MODIS,352.0,N,100,2021-08-08 09:12:00+00:00,2021-08-08 02:12:00-07:00,2021-08-08,02:12:00,POINT (-120.7575 40.2429),Plumas
40.2091,-120.8102,2021-08-08,912,Aqua,MODIS,223.4,N,100,2021-08-08 09:12:00+00:00,2021-08-08 02:12:00-07:00,2021-08-08,02:12:00,POINT (-120.8102 40.2091),Plumas
40.2263,-120.7655,2021-08-08,913,Aqua,MODIS,197.5,N,100,2021-08-08 09:13:00+00:00,2021-08-08 02:13:00-07:00,2021-08-08,02:13:00,POINT (-120.7655 40.2263),Plumas
40.2244,-120.71,2021-08-08,913,Aqua,MODIS,125.9,N,82,2021-08-08 09:13:00+00:00,2021-08-08 02:13:00-07:00,2021-08-08,02:13:00,POINT (-120.71 40.2244),Plumas
40.244,-120.766,2021-08-08,913,Aqua,MODIS,177.7,N,100,2021-08-08 09:13:00+00:00,2021-08-08 02:13:00-07:00,2021-08-08,02:13:00,POINT (-120.766 40.244),Plumas
40.1929,-120.8224,2021-08-08,913,Aqua,MODIS,100.5,N,58,2021-08-08 09:13:00+00:00,2021-08-08 02:13:00-07:00,2021-08-08,02:13:00,POINT (-120.8224 40.1929),Plumas
40.2087,-120.7667,2021-08-08,913,Aqua,MODIS,232.1,N,100,2021-08-08 09:13:00+00:00,2021-08-08 02:13:00-07:00,2021-08-08,02:13:00,POINT (-120.7667 40.2087),Plumas
40.1753,-120.8265,2021-08-08,913,Aqua,MODIS,80.0,N,57,2021-08-08 09:13:00+00:00,2021-08-08 02:13:00-07:00,2021-08-08,02:13:00,POINT (-120.8265 40.1753),Plumas
40.242,-120.7099,2021-08-08,913,Aqua,MODIS,388.1,N,100,2021-08-08 09:13:00+00:00,2021-08-08 02:13:00-07:00,2021-08-08,02:13:00,POINT (-120.7099 40.242),Plumas
40.2104,-120.8184,2021-08-08,913,Aqua,MODIS,158.1,N,95,2021-08-08 09:13:00+00:00,2021-08-08 02:13:00-07:00,2021-08-08,02:13:00,POINT (-120.8184 40.2104),Plumas
40.2094,-120.8052,2021-08-08,1050,Aqua,MODIS,110.5,N,62,2021-08-08 10:50:00+00:00,2021-08-08 03:50:00-07:00,2021-08-08,03:50:00,POINT (-120.8052 40.2094),Plumas
40.26,-120.8224,2021-08-08,1050,Aqua,MODIS,114.3,N,71,2021-08-08 10:50:00+00:00,2021-08-08 03:50:00-07:00,2021-08-08,03:50:00,POINT (-120.8224 40.26),Plumas
40.2318,-120.7095,2021-08-08,1050,Aqua,MODIS,794.6,N,100,2021-08-08 10:50:00+00:00,2021-08-08 03:50:00-07:00,2021-08-08,03:50:00,POINT (-120.7095 40.2318),Plumas
40.2735,-120.8135,2021-08-08,1050,Aqua,MODIS,190.8,N,100,2021-08-08 10:50:00+00:00,2021-08-08 03:50:00-07:00,2021-08-08,03:50:00,POINT (-120.8135 40.2735),Plumas
40.2748,-120.8178,2021-08-08,1050,Aqua,MODIS,168.6,N,100,2021-08-08 10:50:00+00:00,2021-08-08 03:50:00-07:00,2021-08-08,03:50:00,POINT (-120.8178 40.2748),Lassen
40.255,-120.7381,2021-08-08,1050,Aqua,MODIS,139.2,N,100,2021-08-08 10:50:00+00:00,2021-08-08 03:50:00-07:00,2021-08-08,03:50:00,POINT (-120.7381 40.255),Plumas
40.2533,-120.7344,2021-08-08,1050,Aqua,MODIS,179.4,N,100,2021-08-08 10:50:00+00:00,2021-08-08 03:50:00-07:00,2021-08-08,03:50:00,POINT (-120.7344 40.2533),Plumas
40.2685,-120.7309,2021-08-08,1050,Aqua,MODIS,43.7,N,60,2021-08-08 10:50:00+00:00,2021-08-08 03:50:00-07:00,2021-08-08,03:50:00,POINT (-120.7309 40.2685),Plumas
40.4578,-121.1063,2021-08-08,1050,Aqua,MODIS,98.8,N,71,2021-08-08 10:50:00+00:00,2021-08-08 03:50:00-07:00,2021-08-08,03:50:00,POINT (-121.1063 40.4578),Lassen
40.2447,-120.7007,2021-08-08,1050,Aqua,MODIS,180.6,N,100,2021-08-08 10:50:00+00:00,2021-08-08 03:50:00-07:00,2021-08-08,03:50:00,POINT (-120.7007 40.2447),Plumas
40.24,-120.7424,2021-08-08,1050,Aqua,MODIS,1213.2,N,100,2021-08-08 10:50:00+00:00,2021-08-08 03:50:00-07:00,2021-08-08,03:50:00,POINT (-120.7424 40.24),Plumas
40.2644,-120.7757,2021-08-08,1050,Aqua,MODIS,93.5,N,75,2021-08-08 10:50:00+00:00,2021-08-08 03:50:00-07:00,2021-08-08,03:50:00,POINT (-120.7757 40.2644),Plumas
40.2176,-120.7173,2021-08-08,1050,Aqua,MODIS,313.1,N,100,2021-08-08 10:50:00+00:00,2021-08-08 03:50:00-07:00,2021-08-08,03:50:00,POINT (-120.7173 40.2176),Plumas
40.2259,-120.7503,2021-08-08,1050,Aqua,MODIS,992.3,N,100,2021-08-08 10:50:00+00:00,2021-08-08 03:50:00-07:00,2021-08-08,03:50:00,POINT (-120.7503 40.2259),Plumas
40.2059,-120.7986,2021-08-08,1050,Aqua,MODIS,126.6,N,68,2021-08-08 10:50:00+00:00,2021-08-08 03:50:00-07:00,2021-08-08,03:50:00,POINT (-120.7986 40.2059),Plumas
40.2467,-120.7046,2021-08-08,1050,Aqua,MODIS,192.4,N,100,2021-08-08 10:50:00+00:00,2021-08-08 03:50:00-07:00,2021-08-08,03:50:00,POINT (-120.7046 40.2467),Plumas
40.3342,-122.9384,2021-08-08,1051,Aqua,MODIS,30.9,N,76,2021-08-08 10:51:00+00:00,2021-08-08 03:51:00-07:00,2021-08-08,03:51:00,POINT (-122.9384 40.3342),Shasta
40.3921,-121.3191,2021-08-08,1834,Terra,MODIS,228.7,D,100,2021-08-08 18:34:00+00:00,2021-08-08 11:34:00-07:00,2021-08-08,11:34:00,POINT (-121.3191 40.3921),Plumas
40.2469,-120.7331,2021-08-08,1834,Terra,MODIS,451.5,D,100,2021-08-08 18:34:00+00:00,2021-08-08 11:34:00-07:00,2021-08-08,11:34:00,POINT (-120.7331 40.2469),Plumas
40.1742,-120.8071,2021-08-08,1834,Terra,MODIS,61.4,D,69,2021-08-08 18:34:00+00:00,2021-08-08 11:34:00-07:00,2021-08-08,11:34:00,POINT (-120.8071 40.1742),Plumas
40.3938,-121.3379,2021-08-08,1834,Terra,MODIS,177.6,D,94,2021-08-08 18:34:00+00:00,2021-08-08 11:34:00-07:00,2021-08-08,11:34:00,POINT (-121.3379 40.3938),Plumas
40.1573,-120.8656,2021-08-08,1834,Terra,MODIS,51.7,D,74,2021-08-08 18:34:00+00:00,2021-08-08 11:34:00-07:00,2021-08-08,11:34:00,POINT (-120.8656 40.1573),Plumas
40.431,-121.1256,2021-08-08,1834,Terra,MODIS,149.6,D,100,2021-08-08 18:34:00+00:00,2021-08-08 11:34:00-07:00,2021-08-08,11:34:00,POINT (-121.1256 40.431),Plumas
40.4424,-121.1245,2021-08-08,1834,Terra,MODIS,181.2,D,100,2021-08-08 18:34:00+00:00,2021-08-08 11:34:00-07:00,2021-08-08,11:34:00,POINT (-121.1245 40.4424),Plumas
40.2205,-120.8096,2021-08-08,1834,Terra,MODIS,20.6,D,55,2021-08-08 18:34:00+00:00,2021-08-08 11:34:00-07:00,2021-08-08,11:34:00,POINT (-120.8096 40.2205),Plumas
40.1869,-120.8228,2021-08-08,1834,Terra,MODIS,62.2,D,88,2021-08-08 18:34:00+00:00,2021-08-08 11:34:00-07:00,2021-08-08,11:34:00,POINT (-120.8228 40.1869),Plumas
40.2792,-120.8355,2021-08-08,1834,Terra,MODIS,140.5,D,98,2021-08-08 18:34:00+00:00,2021-08-08 11:34:00-07:00,2021-08-08,11:34:00,POINT (-120.8355 40.2792),Lassen
40.426,-121.0698,2021-08-08,1834,Terra,MODIS,63.6,D,54,2021-08-08 18:34:00+00:00,2021-08-08 11:34:00-07:00,2021-08-08,11:34:00,POINT (-121.0698 40.426),Plumas
40.186,-121.4067,2021-08-08,1834,Terra,MODIS,32.7,D,66,2021-08-08 18:34:00+00:00,2021-08-08 11:34:00-07:00,2021-08-08,11:34:00,POINT (-121.4067 40.186),Plumas
40.2552,-120.8206,2021-08-08,1834,Terra,MODIS,106.2,D,96,2021-08-08 18:34:00+00:00,2021-08-08 11:34:00-07:00,2021-08-08,11:34:00,POINT (-120.8206 40.2552),Plumas
40.176,-120.8262,2021-08-08,1834,Terra,MODIS,48.5,D,64,2021-08-08 18:34:00+00:00,2021-08-08 11:34:00-07:00,2021-08-08,11:34:00,POINT (-120.8262 40.176),Plumas
40.1555,-120.8465,2021-08-08,1834,Terra,MODIS,47.5,D,76,2021-08-08 18:34:00+00:00,2021-08-08 11:34:00-07:00,2021-08-08,11:34:00,POINT (-120.8465 40.1555),Plumas
40.2248,-120.7355,2021-08-08,1834,Terra,MODIS,127.3,D,98,2021-08-08 18:34:00+00:00,2021-08-08 11:34:00-07:00,2021-08-08,11:34:00,POINT (-120.7355 40.2248),Plumas
40.4324,-121.1317,2021-08-08,1834,Terra,MODIS,117.6,D,96,2021-08-08 18:34:00+00:00,2021-08-08 11:34:00-07:00,2021-08-08,11:34:00,POINT (-121.1317 40.4324),Plumas
40.209,-120.819,2021-08-08,1834,Terra,MODIS,49.1,D,85,2021-08-08 18:34:00+00:00,2021-08-08 11:34:00-07:00,2021-08-08,11:34:00,POINT (-120.819 40.209),Plumas
40.2188,-120.7907,2021-08-08,1834,Terra,MODIS,68.0,D,90,2021-08-08 18:34:00+00:00,2021-08-08 11:34:00-07:00,2021-08-08,11:34:00,POINT (-120.7907 40.2188),Plumas
40.2341,-120.7159,2021-08-08,1834,Terra,MODIS,566.7,D,100,2021-08-08 18:34:00+00:00,2021-08-08 11:34:00-07:00,2021-08-08,11:34:00,POINT (-120.7159 40.2341),Plumas
40.2176,-121.0248,2021-08-08,1834,Terra,MODIS,68.4,D,86,2021-08-08 18:34:00+00:00,2021-08-08 11:34:00-07:00,2021-08-08,11:34:00,POINT (-121.0248 40.2176),Plumas
40.4798,-121.1569,2021-08-08,1834,Terra,MODIS,93.7,D,65,2021-08-08 18:34:00+00:00,2021-08-08 11:34:00-07:00,2021-08-08,11:34:00,POINT (-121.1569 40.4798),Lassen
40.198,-120.8211,2021-08-08,1834,Terra,MODIS,50.3,D,85,2021-08-08 18:34:00+00:00,2021-08-08 11:34:00-07:00,2021-08-08,11:34:00,POINT (-120.8211 40.198),Plumas
40.427,-121.0754,2021-08-08,1834,Terra,MODIS,77.0,D,75,2021-08-08 18:34:00+00:00,2021-08-08 11:34:00-07:00,2021-08-08,11:34:00,POINT (-121.0754 40.427),Plumas
40.1853,-120.8058,2021-08-08,1834,Terra,MODIS,110.2,D,96,2021-08-08 18:34:00+00:00,2021-08-08 11:34:00-07:00,2021-08-08,11:34:00,POINT (-120.8058 40.1853),Plumas
40.2096,-120.8125,2021-08-08,1834,Terra,MODIS,57.9,D,87,2021-08-08 18:34:00+00:00,2021-08-08 11:34:00-07:00,2021-08-08,11:34:00,POINT (-120.8125 40.2096),Plumas
40.2578,-120.7304,2021-08-08,1834,Terra,MODIS,72.3,D,88,2021-08-08 18:34:00+00:00,2021-08-08 11:34:00-07:00,2021-08-08,11:34:00,POINT (-120.7304 40.2578),Plumas
40.452,-121.1041,2021-08-08,1834,Terra,MODIS,129.0,D,91,2021-08-08 18:34:00+00:00,2021-08-08 11:34:00-07:00,2021-08-08,11:34:00,POINT (-121.1041 40.452),Lassen
40.2537,-120.8038,2021-08-08,1834,Terra,MODIS,56.9,D,88,2021-08-08 18:34:00+00:00,2021-08-08 11:34:00-07:00,2021-08-08,11:34:00,POINT (-120.8038 40.2537),Plumas
40.302,-123.0387,2021-08-08,1834,Terra,MODIS,37.1,D,53,2021-08-08 18:34:00+00:00,2021-08-08 11:34:00-07:00,2021-08-08,11:34:00,POINT (-123.0387 40.302),Shasta
40.2157,-121.0047,2021-08-08,1834,Terra,MODIS,68.8,D,87,2021-08-08 18:34:00+00:00,2021-08-08 11:34:00-07:00,2021-08-08,11:34:00,POINT (-121.0047 40.2157),Plumas
40.4276,-121.0878,2021-08-08,1834,Terra,MODIS,142.8,D,99,2021-08-08 18:34:00+00:00,2021-08-08 11:34:00-07:00,2021-08-08,11:34:00,POINT (-121.0878 40.4276),Plumas
40.2323,-120.6973,2021-08-08,1834,Terra,MODIS,40.9,D,77,2021-08-08 18:34:00+00:00,2021-08-08 11:34:00-07:00,2021-08-08,11:34:00,POINT (-120.6973 40.2323),Plumas
40.2359,-120.7351,2021-08-08,1834,Terra,MODIS,292.9,D,100,2021-08-08 18:34:00+00:00,2021-08-08 11:34:00-07:00,2021-08-08,11:34:00,POINT (-120.7351 40.2359),Plumas
40.2663,-120.8183,2021-08-08,1834,Terra,MODIS,264.0,D,100,2021-08-08 18:34:00+00:00,2021-08-08 11:34:00-07:00,2021-08-08,11:34:00,POINT (-120.8183 40.2663),Plumas
40.4305,-121.1118,2021-08-08,1834,Terra,MODIS,92.3,D,93,2021-08-08 18:34:00+00:00,2021-08-08 11:34:00-07:00,2021-08-08,11:34:00,POINT (-121.1118 40.4305),Plumas
40.245,-120.7137,2021-08-08,1834,Terra,MODIS,605.9,D,100,2021-08-08 18:34:00+00:00,2021-08-08 11:34:00-07:00,2021-08-08,11:34:00,POINT (-120.7137 40.245),Plumas
40.1963,-120.8034,2021-08-08,1834,Terra,MODIS,182.4,D,100,2021-08-08 18:34:00+00:00,2021-08-08 11:34:00-07:00,2021-08-08,11:34:00,POINT (-120.8034 40.1963),Plumas
40.4406,-121.105,2021-08-08,1834,Terra,MODIS,213.8,D,100,2021-08-08 18:34:00+00:00,2021-08-08 11:34:00-07:00,2021-08-08,11:34:00,POINT (-121.105 40.4406),Plumas
40.2773,-120.8163,2021-08-08,1834,Terra,MODIS,224.6,D,100,2021-08-08 18:34:00+00:00,2021-08-08 11:34:00-07:00,2021-08-08,11:34:00,POINT (-120.8163 40.2773),Lassen
40.2756,-120.7987,2021-08-08,1834,Terra,MODIS,67.1,D,85,2021-08-08 18:34:00+00:00,2021-08-08 11:34:00-07:00,2021-08-08,11:34:00,POINT (-120.7987 40.2756),Plumas
40.241,-120.7889,2021-08-08,1834,Terra,MODIS,30.7,D,66,2021-08-08 18:34:00+00:00,2021-08-08 11:34:00-07:00,2021-08-08,11:34:00,POINT (-120.7889 40.241),Plumas
40.2647,-120.8015,2021-08-08,1834,Terra,MODIS,59.3,D,81,2021-08-08 18:34:00+00:00,2021-08-08 11:34:00-07:00,2021-08-08,11:34:00,POINT (-120.8015 40.2647),Plumas
40.4701,-121.1768,2021-08-08,1834,Terra,MODIS,63.9,D,76,2021-08-08 18:34:00+00:00,2021-08-08 11:34:00-07:00,2021-08-08,11:34:00,POINT (-121.1768 40.4701),Lassen
40.2072,-120.8002,2021-08-08,1834,Terra,MODIS,126.2,D,98,2021-08-08 18:34:00+00:00,2021-08-08 11:34:00-07:00,2021-08-08,11:34:00,POINT (-120.8002 40.2072),Plumas
40.2681,-120.8378,2021-08-08,1834,Terra,MODIS,70.6,D,87,2021-08-08 18:34:00+00:00,2021-08-08 11:34:00-07:00,2021-08-08,11:34:00,POINT (-120.8378 40.2681),Lassen
40.218,-120.7967,2021-08-08,1834,Terra,MODIS,47.9,D,84,2021-08-08 18:34:00+00:00,2021-08-08 11:34:00-07:00,2021-08-08,11:34:00,POINT (-120.7967 40.218),Plumas
40.2266,-120.7548,2021-08-08,1834,Terra,MODIS,216.7,D,100,2021-08-08 18:34:00+00:00,2021-08-08 11:34:00-07:00,2021-08-08,11:34:00,POINT (-120.7548 40.2266),Plumas
40.4287,-121.0933,2021-08-08,1834,Terra,MODIS,64.1,D,81,2021-08-08 18:34:00+00:00,2021-08-08 11:34:00-07:00,2021-08-08,11:34:00,POINT (-121.0933 40.4287),Plumas
40.1832,-121.4005,2021-08-08,1834,Terra,MODIS,28.9,D,63,2021-08-08 18:34:00+00:00,2021-08-08 11:34:00-07:00,2021-08-08,11:34:00,POINT (-121.4005 40.1832),Plumas
40.2079,-120.7942,2021-08-08,1834,Terra,MODIS,56.0,D,86,2021-08-08 18:34:00+00:00,2021-08-08 11:34:00-07:00,2021-08-08,11:34:00,POINT (-120.7942 40.2079),Plumas
40.3472,-122.9552,2021-08-08,1834,Terra,MODIS,32.8,D,64,2021-08-08 18:34:00+00:00,2021-08-08 11:34:00-07:00,2021-08-08,11:34:00,POINT (-122.9552 40.3472),Shasta
40.3843,-121.3556,2021-08-08,2018,Aqua,MODIS,206.3,D,78,2021-08-08 20:18:00+00:00,2021-08-08 13:18:00-07:00,2021-08-08,13:18:00,POINT (-121.3556 40.3843),Plumas
40.3856,-121.3594,2021-08-08,2018,Aqua,MODIS,180.1,D,75,2021-08-08 20:18:00+00:00,2021-08-08 13:18:00-07:00,2021-08-08,13:18:00,POINT (-121.3594 40.3856),Plumas
40.1722,-120.8601,2021-08-08,2018,Aqua,MODIS,469.3,D,96,2021-08-08 20:18:00+00:00,2021-08-08 13:18:00-07:00,2021-08-08,13:18:00,POINT (-120.8601 40.1722),Plumas
40.2207,-120.7863,2021-08-08,2018,Aqua,MODIS,447.2,D,94,2021-08-08 20:18:00+00:00,2021-08-08 13:18:00-07:00,2021-08-08,13:18:00,POINT (-120.7863 40.2207),Plumas
40.4712,-121.1701,2021-08-08,2018,Aqua,MODIS,230.1,D,79,2021-08-08 20:18:00+00:00,2021-08-08 13:18:00-07:00,2021-08-08,13:18:00,POINT (-121.1701 40.4712),Lassen
40.1841,-120.8154,2021-08-08,2018,Aqua,MODIS,1735.6,D,100,2021-08-08 20:18:00+00:00,2021-08-08 13:18:00-07:00,2021-08-08,13:18:00,POINT (-120.8154 40.1841),Plumas
40.4959,-121.2942,2021-08-08,2018,Aqua,MODIS,332.3,D,83,2021-08-08 20:18:00+00:00,2021-08-08 13:18:00-07:00,2021-08-08,13:18:00,POINT (-121.2942 40.4959),Lassen
40.2325,-120.7435,2021-08-08,2018,Aqua,MODIS,619.5,D,98,2021-08-08 20:18:00+00:00,2021-08-08 13:18:00-07:00,2021-08-08,13:18:00,POINT (-120.7435 40.2325),Plumas
40.4183,-121.0956,2021-08-08,2018,Aqua,MODIS,216.8,D,74,2021-08-08 20:18:00+00:00,2021-08-08 13:18:00-07:00,2021-08-08,13:18:00,POINT (-121.0956 40.4183),Plumas
40.1676,-120.8097,2021-08-08,2018,Aqua,MODIS,1140.5,D,100,2021-08-08 20:18:00+00:00,2021-08-08 13:18:00-07:00,2021-08-08,13:18:00,POINT (-120.8097 40.1676),Plumas
40.4369,-121.1081,2021-08-08,2018,Aqua,MODIS,513.2,D,96,2021-08-08 20:18:00+00:00,2021-08-08 13:18:00-07:00,2021-08-08,13:18:00,POINT (-121.1081 40.4369),Plumas
40.257,-120.8517,2021-08-08,2018,Aqua,MODIS,373.7,D,84,2021-08-08 20:18:00+00:00,2021-08-08 13:18:00-07:00,2021-08-08,13:18:00,POINT (-120.8517 40.257),Lassen
40.2169,-120.7781,2021-08-08,2018,Aqua,MODIS,1363.4,D,100,2021-08-08 20:18:00+00:00,2021-08-08 13:18:00-07:00,2021-08-08,13:18:00,POINT (-120.7781 40.2169),Plumas
40.1877,-120.8191,2021-08-08,2018,Aqua,MODIS,1531.3,D,100,2021-08-08 20:18:00+00:00,2021-08-08 13:18:00-07:00,2021-08-08,13:18:00,POINT (-120.8191 40.1877),Plumas
40.4345,-121.1032,2021-08-08,2018,Aqua,MODIS,424.2,D,93,2021-08-08 20:18:00+00:00,2021-08-08 13:18:00-07:00,2021-08-08,13:18:00,POINT (-121.1032 40.4345),Plumas
40.424,-121.1548,2021-08-08,2018,Aqua,MODIS,115.6,D,54,2021-08-08 20:18:00+00:00,2021-08-08 13:18:00-07:00,2021-08-08,13:18:00,POINT (-121.1548 40.424),Plumas
40.155,-120.8568,2021-08-08,2018,Aqua,MODIS,596.9,D,99,2021-08-08 20:18:00+00:00,2021-08-08 13:18:00-07:00,2021-08-08,13:18:00,POINT (-120.8568 40.155),Plumas
40.1583,-120.8608,2021-08-08,2018,Aqua,MODIS,530.0,D,97,2021-08-08 20:18:00+00:00,2021-08-08 13:18:00-07:00,2021-08-08,13:18:00,POINT (-120.8608 40.1583),Plumas
40.4815,-121.2952,2021-08-08,2018,Aqua,MODIS,361.5,D,78,2021-08-08 20:18:00+00:00,2021-08-08 13:18:00-07:00,2021-08-08,13:18:00,POINT (-121.2952 40.4815),Lassen
40.2462,-120.6936,2021-08-08,2018,Aqua,MODIS,245.2,D,52,2021-08-08 20:18:00+00:00,2021-08-08 13:18:00-07:00,2021-08-08,13:18:00,POINT (-120.6936 40.2462),Plumas
40.2868,-120.8087,2021-08-08,2018,Aqua,MODIS,288.6,D,87,2021-08-08 20:18:00+00:00,2021-08-08 13:18:00-07:00,2021-08-08,13:18:00,POINT (-120.8087 40.2868),Lassen
40.2292,-120.7322,2021-08-08,2018,Aqua,MODIS,912.9,D,100,2021-08-08 20:18:00+00:00,2021-08-08 13:18:00-07:00,2021-08-08,13:18:00,POINT (-120.7322 40.2292),Plumas
40.3987,-121.3121,2021-08-08,2018,Aqua,MODIS,155.6,D,66,2021-08-08 20:18:00+00:00,2021-08-08 13:18:00-07:00,2021-08-08,13:18:00,POINT (-121.3121 40.3987),Plumas
40.254,-120.8414,2021-08-08,2018,Aqua,MODIS,349.7,D,87,2021-08-08 20:18:00+00:00,2021-08-08 13:18:00-07:00,2021-08-08,13:18:00,POINT (-120.8414 40.254),Plumas
40.4218,-121.1501,2021-08-08,2018,Aqua,MODIS,140.8,D,69,2021-08-08 20:18:00+00:00,2021-08-08 13:18:00-07:00,2021-08-08,13:18:00,POINT (-121.1501 40.4218),Plumas
40.2705,-120.8023,2021-08-08,2018,Aqua,MODIS,332.4,D,85,2021-08-08 20:18:00+00:00,2021-08-08 13:18:00-07:00,2021-08-08,13:18:00,POINT (-120.8023 40.2705),Plumas
40.1413,-120.8565,2021-08-08,2018,Aqua,MODIS,154.1,D,70,2021-08-08 20:18:00+00:00,2021-08-08 13:18:00-07:00,2021-08-08,13:18:00,POINT (-120.8565 40.1413),Plumas
40.1711,-120.8137,2021-08-08,2018,Aqua,MODIS,1526.3,D,100,2021-08-08 20:18:00+00:00,2021-08-08 13:18:00-07:00,2021-08-08,13:18:00,POINT (-120.8137 40.1711),Plumas
40.2043,-120.8247,2021-08-08,2018,Aqua,MODIS,400.2,D,94,2021-08-08 20:18:00+00:00,2021-08-08 13:18:00-07:00,2021-08-08,13:18:00,POINT (-120.8247 40.2043),Plumas
40.1756,-120.8639,2021-08-08,2018,Aqua,MODIS,241.8,D,86,2021-08-08 20:18:00+00:00,2021-08-08 13:18:00-07:00,2021-08-08,13:18:00,POINT (-120.8639 40.1756),Plumas
40.2731,-120.8591,2021-08-08,2018,Aqua,MODIS,412.0,D,81,2021-08-08 20:18:00+00:00,2021-08-08 13:18:00-07:00,2021-08-08,13:18:00,POINT (-120.8591 40.2731),Lassen
40.3972,-121.3083,2021-08-08,2018,Aqua,MODIS,133.0,D,58,2021-08-08 20:18:00+00:00,2021-08-08 13:18:00-07:00,2021-08-08,13:18:00,POINT (-121.3083 40.3972),Plumas
40.2447,-120.7415,2021-08-08,2018,Aqua,MODIS,382.3,D,77,2021-08-08 20:18:00+00:00,2021-08-08 13:18:00-07:00,2021-08-08,13:18:00,POINT (-120.7415 40.2447),Plumas
40.4736,-121.1742,2021-08-08,2018,Aqua,MODIS,222.4,D,70,2021-08-08 20:18:00+00:00,2021-08-08 13:18:00-07:00,2021-08-08,13:18:00,POINT (-121.1742 40.4736),Lassen
40.2701,-120.8488,2021-08-08,2018,Aqua,MODIS,755.1,D,87,2021-08-08 20:18:00+00:00,2021-08-08 13:18:00-07:00,2021-08-08,13:18:00,POINT (-120.8488 40.2701),Lassen
40.3361,-122.9728,2021-08-08,2156,Aqua,MODIS,159.2,D,91,2021-08-08 21:56:00+00:00,2021-08-08 14:56:00-07:00,2021-08-08,14:56:00,POINT (-122.9728 40.3361),Shasta
40.338,-122.9423,2021-08-08,2156,Aqua,MODIS,114.5,D,86,2021-08-08 21:56:00+00:00,2021-08-08 14:56:00-07:00,2021-08-08,14:56:00,POINT (-122.9423 40.338),Shasta
40.3289,-122.9638,2021-08-08,2156,Aqua,MODIS,97.8,D,83,2021-08-08 21:56:00+00:00,2021-08-08 14:56:00-07:00,2021-08-08,14:56:00,POINT (-122.9638 40.3289),Shasta
40.3427,-122.9643,2021-08-08,2156,Aqua,MODIS,172.6,D,92,2021-08-08 21:56:00+00:00,2021-08-08 14:56:00-07:00,2021-08-08,14:56:00,POINT (-122.9643 40.3427),Shasta
40.096,-121.119,2021-08-08,2156,Aqua,MODIS,324.4,D,97,2021-08-08 21:56:00+00:00,2021-08-08 14:56:00-07:00,2021-08-08,14:56:00,POINT (-121.119 40.096),Plumas
40.0934,-121.1269,2021-08-08,2156,Aqua,MODIS,263.4,D,94,2021-08-08 21:56:00+00:00,2021-08-08 14:56:00-07:00,2021-08-08,14:56:00,POINT (-121.1269 40.0934),Plumas
40.0978,-121.0845,2021-08-08,2156,Aqua,MODIS,156.9,D,81,2021-08-08 21:56:00+00:00,2021-08-08 14:56:00-07:00,2021-08-08,14:56:00,POINT (-121.0845 40.0978),Plumas
40.0951,-121.092,2021-08-08,2156,Aqua,MODIS,130.8,D,83,2021-08-08 21:56:00+00:00,2021-08-08 14:56:00-07:00,2021-08-08,14:56:00,POINT (-121.092 40.0951),Plumas
40.4744,-121.2781,2021-08-08,2156,Aqua,MODIS,127.3,D,78,2021-08-08 21:56:00+00:00,2021-08-08 14:56:00-07:00,2021-08-08,14:56:00,POINT (-121.2781 40.4744),Lassen
40.4116,-121.3332,2021-08-08,2156,Aqua,MODIS,107.1,D,70,2021-08-08 21:56:00+00:00,2021-08-08 14:56:00-07:00,2021-08-08,14:56:00,POINT (-121.3332 40.4116),Plumas
40.1972,-120.7863,2021-08-08,2156,Aqua,MODIS,2632.1,D,100,2021-08-08 21:56:00+00:00,2021-08-08 14:56:00-07:00,2021-08-08,14:56:00,POINT (-120.7863 40.1972),Plumas
40.2577,-120.8418,2021-08-08,2156,Aqua,MODIS,200.6,D,88,2021-08-08 21:56:00+00:00,2021-08-08 14:56:00-07:00,2021-08-08,14:56:00,POINT (-120.8418 40.2577),Lassen
40.5009,-121.2846,2021-08-08,2156,Aqua,MODIS,313.5,D,83,2021-08-08 21:56:00+00:00,2021-08-08 14:56:00-07:00,2021-08-08,14:56:00,POINT (-121.2846 40.5009),Lassen
40.1842,-120.8651,2021-08-08,2156,Aqua,MODIS,168.1,D,87,2021-08-08 21:56:00+00:00,2021-08-08 14:56:00-07:00,2021-08-08,14:56:00,POINT (-120.8651 40.1842),Plumas
40.2848,-120.8525,2021-08-08,2156,Aqua,MODIS,167.5,D,82,2021-08-08 21:56:00+00:00,2021-08-08 14:56:00-07:00,2021-08-08,14:56:00,POINT (-120.8525 40.2848),Lassen
40.2733,-120.8434,2021-08-08,2156,Aqua,MODIS,746.1,D,100,2021-08-08 21:56:00+00:00,2021-08-08 14:56:00-07:00,2021-08-08,14:56:00,POINT (-120.8434 40.2733),Lassen
40.4897,-121.2795,2021-08-08,2156,Aqua,MODIS,250.4,D,87,2021-08-08 21:56:00+00:00,2021-08-08 14:56:00-07:00,2021-08-08,14:56:00,POINT (-121.2795 40.4897),Lassen
